school,district_id,district_name,emh,school_id,achievement_dir,growth_dir,overall_dir,year
BRANSON ELEMENTARY SCHOOL,1750,BRANSON REORGANIZED 82,E,974,,,,2010
BRANSON UNDIVIDED HIGH SCHOOL,1750,BRANSON REORGANIZED 82,H,978,,,0.0,2010
BRANSON SCHOOL ONLINE GED PREP,1750,BRANSON REORGANIZED 82,H,979,,,0.0,2010
BRENTWOOD MIDDLE SCHOOL,3120,GREELEY 6,M,988,0.0,0.0,0.0,2010
BRICKER ELEMENTARY SCHOOL,980,HARRISON 2,E,1000,1.0,1.0,1.0,2010
BRIDGES,1180,ROARING FORK RE-1,H,1006,-1.0,-1.0,-1.0,2010
BRIGGSDALE ELEMENTARY SCHOOL,3146,BRIGGSDALE RE-10,E,1008,0.0,-1.0,1.0,2010
BRIGGSDALE UNDIVIDED HIGH SCHOOL,3146,BRIGGSDALE RE-10,H,1012,-1.0,0.0,1.0,2010
BRIGGSDALE UNDIVIDED HIGH SCHOOL,3146,BRIGGSDALE RE-10,M,1012,-1.0,0.0,0.0,2010
BRIGHTON HERITAGE ACADEMY,40,BRIGHTON 27J,H,1021,-1.0,0.0,-1.0,2010
BRIGHTON HERITAGE ACADEMY,40,BRIGHTON 27J,M,1021,,,,2010
BRIGHTON HIGH SCHOOL,40,BRIGHTON 27J,H,1022,0.0,0.0,-1.0,2010
BRIGHTON COLLEGIATE HIGH SCHOOL,40,BRIGHTON 27J,H,1027,,,,2010
BRISTOL ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,1032,1.0,0.0,0.0,2010
BROADWAY ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,1046,0.0,0.0,0.0,2010
BROMLEY EAST CHARTER SCHOOL,40,BRIGHTON 27J,E,1052,1.0,0.0,-1.0,2010
BROMLEY EAST CHARTER SCHOOL,40,BRIGHTON 27J,M,1052,0.0,0.0,0.0,2010
BROMWELL ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1056,0.0,0.0,0.0,2010
BROOMFIELD HEIGHTS MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,1066,0.0,0.0,-1.0,2010
BROOMFIELD HIGH SCHOOL,480,BOULDER VALLEY RE 2,H,1070,0.0,0.0,0.0,2010
BROWN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1076,1.0,0.0,0.0,2010
BRUSH MIDDLE SCHOOL,2395,BRUSH RE-2(J),M,1094,0.0,0.0,0.0,2010
BRUSH HIGH SCHOOL,2395,BRUSH RE-2(J),H,1096,1.0,0.0,0.0,2010
BRYANT WEBSTER K-8 SCHOOL,880,DENVER COUNTY 1,E,1106,-1.0,0.0,1.0,2010
BRYANT WEBSTER K-8 SCHOOL,880,DENVER COUNTY 1,M,1106,0.0,0.0,1.0,2010
BUENA VISTA ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,1126,1.0,0.0,1.0,2010
BUENA VISTA HIGH SCHOOL,490,BUENA VISTA R-31,H,1130,1.0,1.0,1.0,2010
BUFFALO RIDGE ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,1131,0.0,0.0,1.0,2010
HARRY L MC GINNIS MIDDLE SCHOOL,490,BUENA VISTA R-31,M,1132,0.0,0.0,0.0,2010
MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,480,BOULDER VALLEY RE 2,M,1136,0.0,0.0,0.0,2010
BURLINGTON ELEMENTARY SCHOOL,1500,BURLINGTON RE-6J,E,1144,-1.0,0.0,-1.0,2010
BURLINGTON ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,1148,0.0,0.0,0.0,2010
BURLINGTON MIDDLE SCHOOL,1500,BURLINGTON RE-6J,E,1150,1.0,0.0,1.0,2010
BURLINGTON MIDDLE SCHOOL,1500,BURLINGTON RE-6J,M,1150,-1.0,1.0,1.0,2010
BURLINGTON HIGH SCHOOL,1500,BURLINGTON RE-6J,H,1152,0.0,1.0,0.0,2010
BUENA VISTA ONLINE ACADEMY,490,BUENA VISTA R-31,,1154,,,,2010
BUFFALO TRAIL ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1155,0.0,0.0,0.0,2010
BYERS ELEMENTARY SCHOOL,190,BYERS 32J,E,1168,1.0,0.0,1.0,2010
BYERS JUNIOR-SENIOR HIGH SCHOOL,190,BYERS 32J,H,1176,1.0,1.0,1.0,2010
BYERS JUNIOR-SENIOR HIGH SCHOOL,190,BYERS 32J,M,1176,0.0,1.0,1.0,2010
CACHE LA POUDRE ELEMENTARY SCHOOL,1550,POUDRE R-1,E,1186,0.0,0.0,1.0,2010
CACHE LA POUDRE MIDDLE SCHOOL,1550,POUDRE R-1,M,1190,0.0,-1.0,-1.0,2010
CALHAN ELEMENTARY SCHOOL,970,CALHAN RJ-1,E,1210,0.0,-1.0,-1.0,2010
CALHAN MIDDLE SCHOOL,970,CALHAN RJ-1,M,1215,0.0,1.0,1.0,2010
CALHAN HIGH SCHOOL,970,CALHAN RJ-1,H,1218,1.0,0.0,0.0,2010
CALICHE ELEMENTARY SCHOOL,1828,VALLEY RE-1,E,1220,0.0,0.0,0.0,2010
CALICHE JUNIOR-SENIOR HIGH SCHOOL,1828,VALLEY RE-1,H,1224,-1.0,0.0,0.0,2010
CALICHE JUNIOR-SENIOR HIGH SCHOOL,1828,VALLEY RE-1,M,1224,1.0,0.0,0.0,2010
CAMERON ELEMENTARY SCHOOL,3120,GREELEY 6,E,1228,,,,2010
CAMPBELL ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,1238,0.0,0.0,0.0,2010
CENTENNIAL ELEMENTARY,470,ST VRAIN VALLEY RE 1J,E,1245,-1.0,0.0,0.0,2010
CAMPO ELEMENTARY SCHOOL,270,CAMPO RE-6,E,1248,,,,2010
CAMPO UNDIVIDED HIGH SCHOOL,270,CAMPO RE-6,H,1252,,,-1.0,2010
CAMPO UNDIVIDED HIGH SCHOOL,270,CAMPO RE-6,M,1252,,,,2010
CANON CITY MIDDLE SCHOOL,1140,CANON CITY RE-1,M,1262,0.0,0.0,0.0,2010
CANON CITY HIGH SCHOOL,1140,CANON CITY RE-1,H,1266,0.0,0.0,0.0,2010
CANYON CREEK ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1273,1.0,1.0,1.0,2010
CENTAURI MIDDLE SCHOOL,550,NORTH CONEJOS RE-1J,M,1276,0.0,0.0,1.0,2010
CAPROCK ACADEMY,8001,CHARTER SCHOOL INSTITUTE,E,1279,-1.0,0.0,-1.0,2010
CAPROCK ACADEMY,8001,CHARTER SCHOOL INSTITUTE,M,1279,-1.0,-1.0,-1.0,2010
CARBON VALLEY ACADEMY,470,ST VRAIN VALLEY RE 1J,E,1284,1.0,0.0,-1.0,2010
CARBON VALLEY ACADEMY,470,ST VRAIN VALLEY RE 1J,H,1284,0.0,,-1.0,2010
CARBON VALLEY ACADEMY,470,ST VRAIN VALLEY RE 1J,M,1284,-1.0,-1.0,-1.0,2010
CARBONDALE MIDDLE SCHOOL,1180,ROARING FORK RE-1,E,1296,1.0,0.0,0.0,2010
CARBONDALE MIDDLE SCHOOL,1180,ROARING FORK RE-1,M,1296,1.0,0.0,0.0,2010
CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,3090,KEENESBURG RE-3(J),E,1299,-1.0,-1.0,-1.0,2010
CARDINAL COMMUNITY ACADEMY CHARTER SCHOOL,3090,KEENESBURG RE-3(J),M,1299,1.0,1.0,1.0,2010
CARLILE ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,1304,-1.0,-1.0,-1.0,2010
CARMEL MIDDLE SCHOOL,980,HARRISON 2,M,1306,1.0,0.0,1.0,2010
CARMODY MIDDLE SCHOOL,1420,JEFFERSON COUNTY R-1,M,1318,0.0,0.0,-1.0,2010
FRED N THOMAS CAREER EDUCATION CENTER,880,DENVER COUNTY 1,H,1319,1.0,0.0,0.0,2010
CAMPBELL ELEMENTARY SCHOOL,1828,VALLEY RE-1,E,1321,0.0,0.0,1.0,2010
CARRIE MARTIN ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,1323,1.0,1.0,1.0,2010
CARSON ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1324,0.0,0.0,0.0,2010
CARSON MIDDLE SCHOOL,1000,FOUNTAIN 8,M,1332,0.0,1.0,0.0,2010
ABRAMS ELEMENTARY SCHOOL,1000,FOUNTAIN 8,E,1334,0.0,0.0,0.0,2010
CARVER ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,1340,0.0,0.0,0.0,2010
CESAR CHAVEZ ACADEMY DENVER,880,DENVER COUNTY 1,E,1345,0.0,0.0,0.0,2010
CESAR CHAVEZ ACADEMY DENVER,880,DENVER COUNTY 1,M,1345,0.0,0.0,0.0,2010
CASEY MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,1352,1.0,0.0,0.0,2010
CASTLE ROCK ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,1362,0.0,0.0,0.0,2010
CASTLE VIEW HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,1367,0.0,0.0,0.0,2010
CEDAREDGE HIGH SCHOOL,870,DELTA COUNTY 50(J),H,1372,1.0,1.0,1.0,2010
CEDAREDGE MIDDLE SCHOOL,870,DELTA COUNTY 50(J),M,1375,1.0,0.0,0.0,2010
SCHOLARS TO LEADERS ACADEMY,8001,CHARTER SCHOOL INSTITUTE,E,1376,0.0,0.0,0.0,2010
SCHOLARS TO LEADERS ACADEMY,8001,CHARTER SCHOOL INSTITUTE,M,1376,-1.0,0.0,0.0,2010
CEDAR RIDGE ELEMENTARY SCHOOL,2700,PUEBLO COUNTY 70,E,1377,-1.0,0.0,0.0,2010
CENTAURI HIGH SCHOOL,550,NORTH CONEJOS RE-1J,H,1378,1.0,1.0,0.0,2010
CENTAURUS HIGH SCHOOL,480,BOULDER VALLEY RE 2,H,1380,0.0,0.0,0.0,2010
CENTENNIAL ACADEMY OF FINE ARTS EDUCATION,140,LITTLETON 6,E,1382,1.0,0.0,1.0,2010
CENTENNIAL ELEMENTARY SCHOOL,980,HARRISON 2,E,1383,0.0,0.0,-1.0,2010
CENTENNIAL ELEMENTARY SCHOOL,3120,GREELEY 6,E,1384,-1.0,0.0,-1.0,2010
CENTENNIAL ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,1385,0.0,0.0,1.0,2010
TRINIDAD MIDDLE SCHOOL,1580,TRINIDAD 1,M,1386,0.0,0.0,0.0,2010
CENTENNIAL ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,1388,0.0,-1.0,-1.0,2010
CENTENNIAL MIDDLE SCHOOL,480,BOULDER VALLEY RE 2,M,1390,0.0,0.0,0.0,2010
CENTENNIAL MIDDLE SCHOOL,2180,MONTROSE COUNTY RE-1J,M,1392,0.0,0.0,1.0,2010
CENTENNIAL JUNIOR HIGH SCHOOL,640,CENTENNIAL R-1,M,1396,0.0,1.0,1.0,2010
CENTENNIAL HIGH SCHOOL,640,CENTENNIAL R-1,H,1398,0.0,0.0,0.0,2010
CENTENNIAL K-8 SCHOOL,880,DENVER COUNTY 1,E,1400,0.0,0.0,0.0,2010
CENTENNIAL K-8 SCHOOL,880,DENVER COUNTY 1,M,1400,0.0,0.0,0.0,2010
CENTENNIAL HIGH SCHOOL,2690,PUEBLO CITY 60,H,1402,1.0,1.0,1.0,2010
HASKIN ELEMENTARY SCHOOL,2810,CENTER 26 JT,E,1412,0.0,1.0,1.0,2010
SKOGLUND MIDDLE SCHOOL,2810,CENTER 26 JT,M,1416,-1.0,0.0,-1.0,2010
CENTER HIGH SCHOOL,2810,CENTER 26 JT,H,1420,0.0,1.0,0.0,2010
CENTRAL ELEMENTARY SCHOOL,30,ADAMS COUNTY 14,E,1426,-1.0,-1.0,-1.0,2010
CENTRAL ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,1434,-1.0,0.0,-1.0,2010
BEAVER VALLEY ELEMENTARY SCHOOL,2395,BRUSH RE-2(J),E,1438,0.0,0.0,0.0,2010
WELD CENTRAL SENIOR HIGH SCHOOL,3090,KEENESBURG RE-3(J),H,1446,0.0,0.0,0.0,2010
CENTRAL HIGH SCHOOL,2000,MESA COUNTY VALLEY 51,H,1450,0.0,0.0,0.0,2010
CENTRAL HIGH SCHOOL,2690,PUEBLO CITY 60,H,1454,1.0,1.0,0.0,2010
AURORA CENTRAL HIGH SCHOOL,180,ADAMS-ARAPAHOE 28J,H,1458,-1.0,0.0,0.0,2010
CENTURY ELEMENTARY SCHOOL,180,ADAMS-ARAPAHOE 28J,E,1470,0.0,0.0,1.0,2010
CENTURY MIDDLE SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,1480,0.0,0.0,-1.0,2010
CESAR CHAVEZ ACADEMY,2690,PUEBLO CITY 60,E,1488,-1.0,-1.0,-1.0,2010
CESAR CHAVEZ ACADEMY,2690,PUEBLO CITY 60,M,1488,-1.0,-1.0,0.0,2010
CHAMBERLIN ACADEMY,980,HARRISON 2,E,1490,1.0,-1.0,-1.0,2010
CHAPPELOW K-8 MAGNET SCHOOL,3120,GREELEY 6,E,1500,0.0,0.0,0.0,2010
CHAPPELOW K-8 MAGNET SCHOOL,3120,GREELEY 6,M,1500,1.0,0.0,0.0,2010
CHAPARRAL HIGH SCHOOL,900,DOUGLAS COUNTY RE 1,H,1503,0.0,0.0,0.0,2010
GOODNIGHT ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,1504,0.0,0.0,-1.0,2010
GOODNIGHT ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,M,1504,0.0,0.0,-1.0,2010
CHAFFEE COUNTY HIGH SCHOOL,490,BUENA VISTA R-31,H,1508,-1.0,,-1.0,2010
CHALLENGE SCHOOL,130,CHERRY CREEK 5,E,1510,0.0,0.0,0.0,2010
CHALLENGE SCHOOL,130,CHERRY CREEK 5,M,1510,0.0,0.0,0.0,2010
CHALLENGE TO EXCELLENCE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,1512,1.0,0.0,0.0,2010
CHALLENGE TO EXCELLENCE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,M,1512,0.0,1.0,0.0,2010
CHARLES HAY WORLD SCHOOL,120,ENGLEWOOD 1,E,1514,0.0,0.0,0.0,2010
STARGATE CHARTER SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,1519,0.0,0.0,0.0,2010
STARGATE CHARTER SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,M,1519,0.0,0.0,0.0,2010
CHATFIELD ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,1520,0.0,0.0,-1.0,2010
CHATFIELD HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,1522,-1.0,0.0,0.0,2010
CHELTENHAM ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1528,1.0,0.0,1.0,2010
CHERAW ELEMENTARY SCHOOL,2560,CHERAW 31,E,1538,-1.0,-1.0,-1.0,2010
CHERAW HIGH SCHOOL,2560,CHERAW 31,H,1546,-1.0,1.0,1.0,2010
CHERAW MIDDLE SCHOOL,2560,CHERAW 31,M,1548,0.0,0.0,-1.0,2010
CHEROKEE TRAIL HIGH SCHOOL,130,CHERRY CREEK 5,H,1551,0.0,0.0,0.0,2010
CHERRELYN ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,1556,0.0,1.0,1.0,2010
CAMPUS MIDDLE SCHOOL,130,CHERRY CREEK 5,M,1566,0.0,0.0,0.0,2010
WEST MIDDLE SCHOOL,130,CHERRY CREEK 5,M,1568,0.0,0.0,0.0,2010
CHERRY CREEK HIGH SCHOOL,130,CHERRY CREEK 5,H,1570,0.0,0.0,0.0,2010
CHERRY CREEK CHARTER ACADEMY,130,CHERRY CREEK 5,E,1571,0.0,0.0,0.0,2010
CHERRY CREEK CHARTER ACADEMY,130,CHERRY CREEK 5,M,1571,0.0,1.0,0.0,2010
HIGH PLAINS ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1572,0.0,0.0,0.0,2010
CHERRY HILLS VILLAGE ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1574,0.0,0.0,0.0,2010
CHERRY VALLEY ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,1578,-1.0,0.0,0.0,2010
NORTH STAR ACADEMY,900,DOUGLAS COUNTY RE 1,E,1579,1.0,1.0,1.0,2010
NORTH STAR ACADEMY,900,DOUGLAS COUNTY RE 1,M,1579,0.0,0.0,0.0,2010
CHEYENNE MOUNTAIN CHARTER ACADEMY,1020,CHEYENNE MOUNTAIN 12,E,1582,0.0,0.0,0.0,2010
CHEYENNE MOUNTAIN ELEMENTARY SCHOOL,1020,CHEYENNE MOUNTAIN 12,E,1586,0.0,-1.0,0.0,2010
CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,1020,CHEYENNE MOUNTAIN 12,M,1588,0.0,0.0,0.0,2010
CHEYENNE MOUNTAIN HIGH SCHOOL,1020,CHEYENNE MOUNTAIN 12,H,1590,0.0,0.0,0.0,2010
BROADMOOR ELEMENTARY SCHOOL,1020,CHEYENNE MOUNTAIN 12,E,1592,0.0,0.0,0.0,2010
SKYWAY PARK ELEMENTARY SCHOOL,1020,CHEYENNE MOUNTAIN 12,E,1604,0.0,0.0,0.0,2010
CHEYENNE WELLS ELEMENTARY SCHOOL,520,CHEYENNE COUNTY RE-5,E,1608,0.0,0.0,1.0,2010
CHEYENNE WELLS MIDDLE SCHOOL,520,CHEYENNE COUNTY RE-5,M,1610,0.0,1.0,1.0,2010
CHEYENNE WELLS HIGH SCHOOL,520,CHEYENNE COUNTY RE-5,H,1612,-1.0,0.0,-1.0,2010
CHIPETA ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,1613,0.0,-1.0,-1.0,2010
CIMARRON ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1614,0.0,0.0,0.0,2010
CHINOOK TRAIL ELEMENTARY SCHOOL,1040,ACADEMY 20,E,1615,1.0,0.0,0.0,2010
CIVA CHARTER ACADEMY,1010,COLORADO SPRINGS 11,H,1616,1.0,0.0,1.0,2010
EVANS INTERNATIONAL ELEMENTARY SCHOOL,1110,FALCON 49,E,1618,0.0,1.0,0.0,2010
CHIPETA ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,1619,1.0,1.0,1.0,2010
CLARA E. METZ ELEMENTARY SCHOOL,70,WESTMINSTER 50,E,1622,0.0,0.0,0.0,2010
MCAULIFFE ELEMENTARY,1010,COLORADO SPRINGS 11,E,1625,0.0,0.0,-1.0,2010
THE CLASSICAL ACADEMY CHARTER,1040,ACADEMY 20,E,1627,0.0,0.0,0.0,2010
THE CLASSICAL ACADEMY MIDDLE SCHOOL,1040,ACADEMY 20,M,1629,0.0,0.0,0.0,2010
THE CLASSICAL ACADEMY HIGH SCHOOL,1040,ACADEMY 20,H,1630,0.0,0.0,0.0,2010
GILPIN COUNTY ELEMENTARY SCHOOL,1330,GILPIN COUNTY RE-1,E,1632,0.0,0.0,0.0,2010
GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1330,GILPIN COUNTY RE-1,H,1634,1.0,1.0,0.0,2010
GILPIN COUNTY UNDIVIDED HIGH SCHOOL,1330,GILPIN COUNTY RE-1,M,1634,-1.0,-1.0,-1.0,2010
CLAYTON ELEMENTARY SCHOOL,120,ENGLEWOOD 1,E,1652,0.0,0.0,1.0,2010
CLEAR CREEK MIDDLE SCHOOL,540,CLEAR CREEK RE-1,M,1660,1.0,0.0,0.0,2010
CLEAR LAKE MIDDLE SCHOOL,70,WESTMINSTER 50,M,1666,,,,2010
CLIFTON ELEMENTARY SCHOOL,2000,MESA COUNTY VALLEY 51,E,1686,1.0,1.0,1.0,2010
CLYDE MILLER K-8,180,ADAMS-ARAPAHOE 28J,E,1720,1.0,1.0,1.0,2010
COAL CREEK ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,1725,0.0,0.0,0.0,2010
COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,1730,0.0,0.0,0.0,2010
COAL CREEK CANYON K-8 ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,M,1730,-1.0,1.0,0.0,2010
COLORADO HIGH SCHOOL,880,DENVER COUNTY 1,H,1748,,,0.0,2010
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,E,1752,-1.0,-1.0,-1.0,2010
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,H,1752,-1.0,0.0,-1.0,2010
COLORADO VIRTUAL ACADEMY (COVA),20,ADAMS 12 FIVE STAR SCHOOLS,M,1752,-1.0,-1.0,-1.0,2010
COLFAX ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1774,0.0,1.0,0.0,2010
COLORADO HIGH SCHOOL OF GREELEY,3120,GREELEY 6,H,1780,,,,2010
COLORADO ONLINE ACADEMY (COLA),260,VILAS RE-5,H,1781,,,,2010
COLE ARTS AND SCIENCE ACADEMY,880,DENVER COUNTY 1,E,1785,1.0,0.0,0.0,2010
COLE ARTS AND SCIENCE ACADEMY,880,DENVER COUNTY 1,M,1785,0.0,0.0,0.0,2010
COLLEGE VIEW ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1788,-1.0,0.0,-1.0,2010
COLOROW ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,1790,1.0,1.0,0.0,2010
COLORADO SPRINGS CHARTER ACADEMY,8001,CHARTER SCHOOL INSTITUTE,E,1791,0.0,0.0,0.0,2010
COLORADO SPRINGS CHARTER ACADEMY,8001,CHARTER SCHOOL INSTITUTE,M,1791,-1.0,0.0,0.0,2010
COLORADO SPRINGS EARLY COLLEGES,8001,CHARTER SCHOOL INSTITUTE,H,1795,0.0,1.0,0.0,2010
COLORADO CONNECTIONS ACADEMY,10,MAPLETON 1,,1796,,,,2010
COLUMBIA ELEMENTARY SCHOOL,1010,COLORADO SPRINGS 11,E,1798,1.0,1.0,1.0,2010
COLUMBIA MIDDLE SCHOOL,180,ADAMS-ARAPAHOE 28J,M,1800,0.0,0.0,1.0,2010
LAS ANIMAS ELEMENTARY SCHOOL,290,LAS ANIMAS RE-1,E,1812,1.0,1.0,1.0,2010
COLUMBIAN ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1816,0.0,0.0,-1.0,2010
COLUMBIAN ELEMENTARY SCHOOL,2690,PUEBLO CITY 60,E,1828,0.0,0.0,1.0,2010
COLUMBINE ELEMENTARY SCHOOL,480,BOULDER VALLEY RE 2,E,1842,1.0,0.0,0.0,2010
COLUMBINE ELEMENTARY SCHOOL,470,ST VRAIN VALLEY RE 1J,E,1844,1.0,1.0,1.0,2010
COLUMBINE ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1846,1.0,0.0,0.0,2010
COLUMBINE ELEMENTARY SCHOOL,2405,FORT MORGAN RE-3,E,1850,0.0,0.0,0.0,2010
COLUMBINE HILLS ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,1861,1.0,0.0,0.0,2010
COLUMBINE HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,1864,0.0,0.0,0.0,2010
ACE COMMUNITY CHALLENGE CHARTER SCHOOL,880,DENVER COUNTY 1,H,1866,-1.0,0.0,-1.0,2010
ACE COMMUNITY CHALLENGE CHARTER SCHOOL,880,DENVER COUNTY 1,M,1866,1.0,-1.0,0.0,2010
COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,E,1869,0.0,1.0,0.0,2010
COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,H,1869,,,,2010
COMPASS MONTESSORI - WHEAT RIDGE CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,M,1869,-1.0,1.0,0.0,2010
CORONADO HIGH SCHOOL,1010,COLORADO SPRINGS 11,H,1870,0.0,0.0,0.0,2010
COMMUNITY TRANSITION HOUSE,2690,PUEBLO CITY 60,H,1872,,,0.0,2010
CORE KNOWLEDGE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,E,1873,0.0,0.0,0.0,2010
CORE KNOWLEDGE CHARTER SCHOOL,900,DOUGLAS COUNTY RE 1,M,1873,0.0,1.0,0.0,2010
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,E,1875,0.0,0.0,0.0,2010
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,H,1875,1.0,1.0,0.0,2010
FRONTIER CHARTER ACADEMY,3120,GREELEY 6,M,1875,0.0,0.0,-1.0,2010
CORONADO ELEMENTARY SCHOOL,1420,JEFFERSON COUNTY R-1,E,1876,1.0,1.0,1.0,2010
COLORADO PROVOST ACADEMY,8001,CHARTER SCHOOL INSTITUTE,,1877,,,,2010
CORONADO HILLS ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,1878,1.0,0.0,-1.0,2010
COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,E,1880,0.0,-1.0,0.0,2010
COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,H,1880,0.0,0.0,0.0,2010
COMPASS MONTESSORI - GOLDEN CHARTER SCHOOL,1420,JEFFERSON COUNTY R-1,M,1880,0.0,0.0,0.0,2010
COMMUNITY LEADERSHIP ACADEMY,30,ADAMS COUNTY 14,E,1882,1.0,1.0,1.0,2010
COMMUNITY LEADERSHIP ACADEMY,30,ADAMS COUNTY 14,M,1882,1.0,1.0,1.0,2010
COMMUNITY MONTESSORI SCHOOL,480,BOULDER VALLEY RE 2,E,1883,0.0,0.0,0.0,2010
COMMUNITY PREP CHARTER SCHOOL,1010,COLORADO SPRINGS 11,H,1885,1.0,1.0,1.0,2010
CONIFER SENIOR HIGH SCHOOL,1420,JEFFERSON COUNTY R-1,H,1886,-1.0,0.0,-1.0,2010
CONNECTIONS ACADEMY,880,DENVER COUNTY 1,E,1887,,,,2010
CONNECTIONS ACADEMY,880,DENVER COUNTY 1,H,1887,,,,2010
CONNECTIONS ACADEMY,880,DENVER COUNTY 1,M,1887,,,,2010
CORTEZ MIDDLE SCHOOL,2035,MONTEZUMA-CORTEZ RE-1,M,1888,0.0,1.0,1.0,2010
CORRIDOR COMMUNITY ACADEMY,50,BENNETT 29J,E,1889,-1.0,-1.0,-1.0,2010
CORRIDOR COMMUNITY ACADEMY,50,BENNETT 29J,M,1889,,,-1.0,2010
COPPER MESA ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,1899,0.0,0.0,0.0,2010
COLORADO CALVERT ACADEMY,8001,CHARTER SCHOOL INSTITUTE,,1901,,,,2010
CORY ELEMENTARY SCHOOL,880,DENVER COUNTY 1,E,1908,0.0,1.0,0.0,2010
COTTON CREEK ELEMENTARY SCHOOL,20,ADAMS 12 FIVE STAR SCHOOLS,E,1914,0.0,0.0,0.0,2010
COTTONWOOD ELEMENTARY SCHOOL,2180,MONTROSE COUNTY RE-1J,E,1915,0.0,0.0,0.0,2010
COTTONWOOD CREEK ELEMENTARY SCHOOL,130,CHERRY CREEK 5,E,1916,0.0,0.0,0.0,2010
COTTONWOOD PLAINS ELEMENTARY SCHOOL,1560,THOMPSON R-2J,E,1920,0.0,0.0,-1.0,2010
COUGAR RUN ELEMENTARY SCHOOL,900,DOUGLAS COUNTY RE 1,E,1925,0.0,1.0,0.0,2010
